Stomiatiformes_Phosichthyidae_Polymetme_illustris_EPLATE_53_H10,Osme_Stomia
Stomiatiformes_Phosichthyidae_Polymetme_corythaeola_EPLATE_53_G10,Osme_Stomia
Salmoniformes_Salmonidae_Salvelinus_sp_GCF_002910315.2,Eso_salmo
Salmoniformes_Salmonidae_Salvelinus_alpinus_4,Eso_salmo
Salmoniformes_Salmonidae_Salvelinus_fontinalis_5,Eso_salmo
Salmoniformes_Salmonidae_Salvelinus_namaycush_6,Eso_salmo
Salmoniformes_Salmonidae_Oncorhynchus_masou_masou_7,Eso_salmo
Salmoniformes_Salmonidae_Oncorhynchus_mykiss_8,Eso_salmo
Salmoniformes_Salmonidae_Oncorhynchus_nerka_GCF_006149115.1,Eso_salmo
Salmoniformes_Salmonidae_Oncorhynchus_keta_GCF_012931545.1,Eso_salmo
Salmoniformes_Salmonidae_Oncorhynchus_tshawytscha_EPLATE_62_C09,Eso_salmo
Salmoniformes_Salmonidae_Oncorhynchus_kisutch_GCF_002021735.2,Eso_salmo
Salmoniformes_Salmonidae_Salmo_salar_13,Eso_salmo
Salmoniformes_Salmonidae_Salmo_ischchan_14,Eso_salmo
Salmoniformes_Salmonidae_Salmo_marmoratus_15,Eso_salmo
Salmoniformes_Salmonidae_Salmo_trutta_GCF_901001165.1,Eso_salmo
Salmoniformes_Salmonidae_Brachymystax_lenok_17,Eso_salmo
Salmoniformes_Salmonidae_Hucho_taimen_18,Eso_salmo
Salmoniformes_Salmonidae_Hucho_hucho_GCA_003317085.1,Eso_salmo
Salmoniformes_Salmonidae_Thymallus_thymallus_20,Eso_salmo
Salmoniformes_Salmonidae_Coregonus_artedi_21,Eso_salmo
Salmoniformes_Salmonidae_Coregonus_22,Eso_salmo
Salmoniformes_Salmonidae_Coregonus_lavaretus_23,Eso_salmo
Salmoniformes_Salmonidae_Coregonus_clupeaformis_24,Eso_salmo
Salmoniformes_Salmonidae_Coregonus_palaea_25,Eso_salmo
Salmoniformes_Salmonidae_Coregonus_sp_GCA_902810595.1,Eso_salmo
Esociformes_Umbridae_Umbra_pygmaea_27,Eso_salmo
Esociformes_Esocidae_Esox_reichertii_EPLATE_44_C07,Eso_salmo
Esociformes_Esocidae_Esox_lucius_29,Eso_salmo
Argentiniformes_Opisthoproctidae_Winteria_telescopa_EPLATE_46_H04,Argentiniformes
Argentiniformes_Opisthoproctidae_Monacoa_sp1_EPLATE_46_G04,Argentiniformes
Argentiniformes_Opisthoproctidae_Opisthoproctus_soleatus_32,Argentiniformes
Argentiniformes_Argentinidae_Argentina_sphyraena_33,Argentiniformes
Argentiniformes_Argentinidae_Argentina_silus_34,Argentiniformes
Argentiniformes_Argentinidae_Argentina_australiae_EPLATE_46_F03,Argentiniformes
Argentiniformes_Argentinidae_Glossanodon_spW1_EPLATE_46_E03,Argentiniformes
Argentiniformes_Argentinidae_Argentina_sp_37,Argentiniformes
Argentiniformes_Argentinidae_Argentina_sp_38,Argentiniformes
Argentiniformes_Microstomatidae_Nansenia_antarctica_EPLATE_46_E04,Argentiniformes
Argentiniformes_Microstomatidae_Microstoma_microstoma_EPLATE_46_D04,Argentiniformes
Argentiniformes_Bathylagidae_Melanolagus_sp2_EPLATE_46_B04,Argentiniformes
Argentiniformes_Bathylagidae_Melanolagus_bericoides_EPLATE_46_C04,Argentiniformes
Argentiniformes_Bathylagidae_Bathylagichthys_longipinnis_EPLATE_46_G03,Argentiniformes
Argentiniformes_Bathylagidae_Bathylagichthys_australis_EPLATE_46_H03,Argentiniformes
Argentiniformes_Bathylagidae_Bathylagichthys_problematicus_EPLATE_46_A04,Argentiniformes
Lepidogalaxiiformes_Lepidogalaxiidae_Lepidogalaxias_salamandroides_46,Outgroup
Alepocephaliformes_Platytroctidae_Persparsia_kopua_EPLATE_46_D03,Outgroup
Alepocephaliformes_Platytroctidae_Holtbyrnia_laticauda_EPLATE_28_H06,Outgroup
Alepocephaliformes_Platytroctidae_Normichthys_yahganorum_EPLATE_28_H07,Outgroup
Clupeiformes_Engraulidae_Engraulis_encrasicolus_50,Outgroup
Clupeiformes_Engraulidae_Coilia_nasus_51,Outgroup
Clupeiformes_Clupeidae_Clupea_harengus_52,Outgroup
Clupeiformes_Clupeidae_Alosa_alosa_53,Outgroup
Clupeiformes_Clupeidae_Amblygaster_clupeoides_54,Outgroup
Ateleopodiformes_Ateleopodidae_Ateleopus_japonicus_EPLATE_26_E02,Neoteleostei
Ateleopodiformes_Ateleopodidae_Ijimaia_sp1_EPLATE_46_C05,Neoteleostei
Ateleopodiformes_Ateleopodidae_Ijimaia_dofleini_EPLATE_26_E03,Neoteleostei
Ateleopodiformes_Ateleopodidae_Ijimaia_dofleini_EPLATE_46_A05,Neoteleostei
Aulopiformes_Bathysauroididae_Bathysauroides_gigas_EPLATE_46_E05,Neoteleostei
Aulopiformes_Paralepididae_Lestidium_atlanticum_EPLATE_61_C05,Neoteleostei
Aulopiformes_Aulopidae_Hime_curtirostris_EPLATE_61_B03,Neoteleostei
Aulopiformes_Aulopidae_Hime_caudizoma_EPLATE_60_B05,Neoteleostei
Zeiformes_Oreosomatidae_Allocyttus_verrucosus_EPLATE_33_E07,Neoteleostei
Zeiformes_Oreosomatidae_Pseudocyttus_maculatus_EPLATE_53_G07,Neoteleostei
Zeiformes_Oreosomatidae_Oreosoma_atlanticum_EPLATE_53_A08,Neoteleostei
Myctophiformes_Myctophidae_Benthosema_fibulatum_EPLATE_49_A06,Neoteleostei
Myctophiformes_Myctophidae_Diaphus_hudsoni_EPLATE_49_G02,Neoteleostei
Myctophiformes_Myctophidae_Diaphus_whitleyi_EPLATE_49_G09,Neoteleostei
Myctophiformes_Myctophidae_Diaphus_termophilus_EPLATE_49_E01,Neoteleostei
Galaxiiformes_Galaxiidae_Lovettia_sealii_EPLATE_25_B10,Galaxiiformes
